date,category,value,label
2018-04-14,Streetlights,11.0,0
2018-04-14,Temporary Sign Request,1.0,0
2018-04-14,Tree Maintenance,16.0,0
2018-04-15,311 External Request,1.0,0
2018-04-15,Abandoned Vehicle,57.0,0
2018-04-15,Blocked Street or SideWalk,12.0,0
2018-04-15,Catch Basin Maintenance,0.0,0
2018-04-15,Color Curb,1.0,0
2018-04-15,DPW Volunteer Programs,0.0,0
2018-04-15,Damaged Property,17.0,0
2018-04-15,Encampments,154.0,0
2018-04-15,Entertainment Commission,0.0,0
2018-04-15,General Request - 311CUSTOMERSERVICECENTER,3.0,0
2018-04-15,General Request - ADULT PROBATION,0.0,0
2018-04-15,General Request - AGING ADULT SERVICES,0.0,0
2018-04-15,General Request - AIRPORT SFO,0.0,0
2018-04-15,General Request - ANIMAL CARE CONTROL,1.0,0
2018-04-15,General Request - ART COMMISSION,0.0,0
2018-04-15,General Request - ASSESSOR RECORDER,0.0,0
2018-04-15,General Request - BOARD OF SUPERVISORS,0.0,0
2018-04-15,General Request - BUILDING INSPECTION,1.0,0
2018-04-15,General Request - CENTRAL SHOPS,0.0,0
2018-04-15,General Request - CHILDREN YOUTH FAMILIES,0.0,0
2018-04-15,General Request - CHILDSUPPORTSERVICES,0.0,0
2018-04-15,General Request - CITY ATTORNEY,0.0,0
2018-04-15,General Request - CITY HALL,0.0,0
2018-04-15,General Request - CITYADMINISTRATOR GSA,0.0,0
2018-04-15,General Request - CONTRACT ADMINISTRATION,0.0,0
2018-04-15,General Request - CONTROLLER,0.0,0
2018-04-15,General Request - COUNTY CLERK,2.0,0
2018-04-15,General Request - DISTRICT ATTORNEY,0.0,0
2018-04-15,General Request - DPH,1.0,0
2018-04-15,General Request - DTIS,0.0,0
2018-04-15,General Request - ECONOMICS AND WORKFORCE DEVELOPMENT,0.0,0
2018-04-15,General Request - ELECTIONS,0.0,0
2018-04-15,General Request - ENTERTAINMENT COMMISSION,0.0,0
2018-04-15,General Request - ENVIRONMENT,0.0,0
2018-04-15,General Request - ETHICS COMMISSION,0.0,0
2018-04-15,General Request - FILM COMMISSION,0.0,0
2018-04-15,General Request - FIRE DEPARTMENT,0.0,0
2018-04-15,General Request - HSH,0.0,0
2018-04-15,General Request - HUMAN RESOURCES,0.0,0
2018-04-15,General Request - HUMAN RIGHTS COMMISSION,0.0,0
2018-04-15,General Request - HUMAN SERVICES AGENCY,0.0,0
2018-04-15,General Request - LABOR STANDARDS ENFORCEMENT,0.0,0
2018-04-15,General Request - LIBRARY PUBLIC,0.0,0
2018-04-15,General Request - MEDICAL EXAMINER,0.0,0
2018-04-15,General Request - MOCD,0.0,0
2018-04-15,General Request - MOCJ,0.0,0
2018-04-15,General Request - MOD,0.0,0
2018-04-15,General Request - MOH,0.0,0
2018-04-15,General Request - MONS,0.0,0
2018-04-15,General Request - MTA,10.0,0
2018-04-15,General Request - OCC,0.0,0
2018-04-15,General Request - PLANNING,0.0,0
2018-04-15,General Request - PORT AUTHORITY,0.0,0
2018-04-15,General Request - PUBLIC WORKS,32.0,0
2018-04-15,General Request - PUC,3.0,0
2018-04-15,General Request - REAL ESTATE DEPARTMENT,1.0,0
2018-04-15,General Request - RENT BOARD,0.0,0
2018-04-15,General Request - RPD,0.0,0
2018-04-15,General Request - SFPD,0.0,0
2018-04-15,General Request - SHERIFF,0.0,0
2018-04-15,General Request - SHORT TERM RENTALS,0.0,0
2018-04-15,General Request - SMALL BUSINESS,0.0,0
2018-04-15,General Request - TT COLLECTOR,0.0,0
2018-04-15,Graffiti,117.0,0
2018-04-15,Homeless Concerns,107.0,0
2018-04-15,Illegal Postings,6.0,0
2018-04-15,Litter Receptacles,19.0,0
2018-04-15,MUNI Feedback,25.0,0
2018-04-15,Noise Report,19.0,0
2018-04-15,Parking Enforcement,79.0,0
2018-04-15,Rec and Park Requests,25.0,0
2018-04-15,Residential Building Request,3.0,0
2018-04-15,SFHA Requests,2.0,0
2018-04-15,Sewer Issues,14.0,0
2018-04-15,Sidewalk or Curb,16.0,0
2018-04-15,Sign Repair,7.0,0
2018-04-15,Street Defects,15.0,0
2018-04-15,Street and Sidewalk Cleaning,382.0,0
2018-04-15,Streetlights,6.0,0
2018-04-15,Temporary Sign Request,2.0,0
2018-04-15,Tree Maintenance,26.0,0
2018-04-16,311 External Request,2.0,0
2018-04-16,Abandoned Vehicle,111.0,0
2018-04-16,Blocked Street or SideWalk,24.0,0
2018-04-16,Catch Basin Maintenance,2.0,0
2018-04-16,Color Curb,4.0,0
2018-04-16,DPW Volunteer Programs,0.0,0
2018-04-16,Damaged Property,31.0,0
2018-04-16,Encampments,163.0,0
2018-04-16,Entertainment Commission,0.0,0
2018-04-16,General Request - 311CUSTOMERSERVICECENTER,4.0,0
2018-04-16,General Request - ADULT PROBATION,0.0,0
2018-04-16,General Request - AGING ADULT SERVICES,0.0,0
2018-04-16,General Request - AIRPORT SFO,0.0,0
2018-04-16,General Request - ANIMAL CARE CONTROL,2.0,0
2018-04-16,General Request - ART COMMISSION,1.0,0
2018-04-16,General Request - ASSESSOR RECORDER,3.0,0
2018-04-16,General Request - BOARD OF SUPERVISORS,0.0,0
2018-04-16,General Request - BUILDING INSPECTION,12.0,0
2018-04-16,General Request - CENTRAL SHOPS,0.0,0
2018-04-16,General Request - CHILDREN YOUTH FAMILIES,0.0,0
2018-04-16,General Request - CHILDSUPPORTSERVICES,0.0,0
2018-04-16,General Request - CITY ATTORNEY,0.0,0
2018-04-16,General Request - CITY HALL,0.0,0
2018-04-16,General Request - CITYADMINISTRATOR GSA,1.0,0
2018-04-16,General Request - CONTRACT ADMINISTRATION,0.0,0
2018-04-16,General Request - CONTROLLER,0.0,0
2018-04-16,General Request - COUNTY CLERK,15.0,0
2018-04-16,General Request - DISTRICT ATTORNEY,1.0,0
2018-04-16,General Request - DPH,8.0,0
2018-04-16,General Request - DTIS,0.0,0
2018-04-16,General Request - ECONOMICS AND WORKFORCE DEVELOPMENT,0.0,0
2018-04-16,General Request - ELECTIONS,0.0,0
2018-04-16,General Request - ENTERTAINMENT COMMISSION,0.0,0
2018-04-16,General Request - ENVIRONMENT,0.0,0
2018-04-16,General Request - ETHICS COMMISSION,0.0,0
2018-04-16,General Request - FILM COMMISSION,0.0,0
2018-04-16,General Request - FIRE DEPARTMENT,2.0,0
2018-04-16,General Request - HSH,0.0,0
2018-04-16,General Request - HUMAN RESOURCES,0.0,0
2018-04-16,General Request - HUMAN RIGHTS COMMISSION,0.0,0
2018-04-16,General Request - HUMAN SERVICES AGENCY,0.0,0
2018-04-16,General Request - LABOR STANDARDS ENFORCEMENT,0.0,0
2018-04-16,General Request - LIBRARY PUBLIC,0.0,0
2018-04-16,General Request - MEDICAL EXAMINER,0.0,0
2018-04-16,General Request - MOCD,0.0,0
2018-04-16,General Request - MOCJ,0.0,0
2018-04-16,General Request - MOD,0.0,0
2018-04-16,General Request - MOH,0.0,0
2018-04-16,General Request - MONS,0.0,0
2018-04-16,General Request - MTA,19.0,0
2018-04-16,General Request - OCC,0.0,0
2018-04-16,General Request - PLANNING,4.0,0
2018-04-16,General Request - PORT AUTHORITY,0.0,0
2018-04-16,General Request - PUBLIC WORKS,61.0,0
2018-04-16,General Request - PUC,7.0,0
2018-04-16,General Request - REAL ESTATE DEPARTMENT,0.0,0
2018-04-16,General Request - RENT BOARD,0.0,0
2018-04-16,General Request - RPD,0.0,0
2018-04-16,General Request - SFPD,0.0,0
2018-04-16,General Request - SHERIFF,0.0,0
2018-04-16,General Request - SHORT TERM RENTALS,1.0,0
2018-04-16,General Request - SMALL BUSINESS,0.0,0
2018-04-16,General Request - TT COLLECTOR,1.0,0
2018-04-16,Graffiti,257.0,0
2018-04-16,Homeless Concerns,94.0,0
2018-04-16,Illegal Postings,23.0,0
2018-04-16,Litter Receptacles,33.0,0
2018-04-16,MUNI Feedback,51.0,0
2018-04-16,Noise Report,13.0,0
2018-04-16,Parking Enforcement,90.0,0
2018-04-16,Rec and Park Requests,17.0,0
2018-04-16,Residential Building Request,15.0,0
2018-04-16,SFHA Requests,4.0,0
2018-04-16,Sewer Issues,20.0,0
2018-04-16,Sidewalk or Curb,33.0,0
2018-04-16,Sign Repair,8.0,0
2018-04-16,Street Defects,20.0,0
2018-04-16,Street and Sidewalk Cleaning,474.0,0
2018-04-16,Streetlights,12.0,0
2018-04-16,Temporary Sign Request,18.0,0
2018-04-16,Tree Maintenance,32.0,0
2018-04-17,311 External Request,6.0,0
2018-04-17,Abandoned Vehicle,91.0,0
2018-04-17,Blocked Street or SideWalk,36.0,1
2018-04-17,Blocked Street or SideWalk,36.0,1
2018-04-17,Catch Basin Maintenance,0.0,0
2018-04-17,Color Curb,5.0,0
2018-04-17,DPW Volunteer Programs,0.0,0
2018-04-17,Damaged Property,27.0,0
2018-04-17,Encampments,157.0,0
2018-04-17,Entertainment Commission,0.0,0
2018-04-17,General Request - 311CUSTOMERSERVICECENTER,6.0,0
2018-04-17,General Request - ADULT PROBATION,0.0,0
2018-04-17,General Request - AGING ADULT SERVICES,0.0,0
2018-04-17,General Request - AIRPORT SFO,0.0,0
2018-04-17,General Request - ANIMAL CARE CONTROL,0.0,0
2018-04-17,General Request - ART COMMISSION,0.0,0
2018-04-17,General Request - ASSESSOR RECORDER,4.0,0
2018-04-17,General Request - BOARD OF SUPERVISORS,0.0,0
2018-04-17,General Request - BUILDING INSPECTION,5.0,0
2018-04-17,General Request - CENTRAL SHOPS,0.0,0
2018-04-17,General Request - CHILDREN YOUTH FAMILIES,0.0,0
2018-04-17,General Request - CHILDSUPPORTSERVICES,0.0,0
2018-04-17,General Request - CITY ATTORNEY,0.0,0
2018-04-17,General Request - CITY HALL,0.0,0
2018-04-17,General Request - CITYADMINISTRATOR GSA,0.0,0
2018-04-17,General Request - CONTRACT ADMINISTRATION,0.0,0
2018-04-17,General Request - CONTROLLER,0.0,0
2018-04-17,General Request - COUNTY CLERK,16.0,0
2018-04-17,General Request - DISTRICT ATTORNEY,0.0,0
2018-04-17,General Request - DPH,7.0,0
2018-04-17,General Request - DTIS,0.0,0
2018-04-17,General Request - ECONOMICS AND WORKFORCE DEVELOPMENT,0.0,0
2018-04-17,General Request - ELECTIONS,0.0,0
2018-04-17,General Request - ENTERTAINMENT COMMISSION,0.0,0
2018-04-17,General Request - ENVIRONMENT,0.0,0
2018-04-17,General Request - ETHICS COMMISSION,0.0,0
2018-04-17,General Request - FILM COMMISSION,0.0,0
2018-04-17,General Request - FIRE DEPARTMENT,0.0,0
2018-04-17,General Request - HSH,0.0,0
2018-04-17,General Request - HUMAN RESOURCES,0.0,0
2018-04-17,General Request - HUMAN RIGHTS COMMISSION,0.0,0
2018-04-17,General Request - HUMAN SERVICES AGENCY,1.0,0
2018-04-17,General Request - LABOR STANDARDS ENFORCEMENT,0.0,0
2018-04-17,General Request - LIBRARY PUBLIC,0.0,0
2018-04-17,General Request - MEDICAL EXAMINER,0.0,0
2018-04-17,General Request - MOCD,0.0,0
2018-04-17,General Request - MOCJ,0.0,0
2018-04-17,General Request - MOD,0.0,0
2018-04-17,General Request - MOH,0.0,0
2018-04-17,General Request - MONS,0.0,0
2018-04-17,General Request - MTA,37.0,0
2018-04-17,General Request - OCC,0.0,0
2018-04-17,General Request - PLANNING,1.0,0
2018-04-17,General Request - PORT AUTHORITY,0.0,0
2018-04-17,General Request - PUBLIC WORKS,54.0,0
2018-04-17,General Request - PUC,11.0,0
2018-04-17,General Request - REAL ESTATE DEPARTMENT,0.0,0
2018-04-17,General Request - RENT BOARD,0.0,0
2018-04-17,General Request - RPD,1.0,0
2018-04-17,General Request - SFPD,0.0,0
2018-04-17,General Request - SHERIFF,0.0,0
2018-04-17,General Request - SHORT TERM RENTALS,0.0,0
2018-04-17,General Request - SMALL BUSINESS,0.0,0
2018-04-17,General Request - TT COLLECTOR,4.0,0
2018-04-17,Graffiti,220.0,0
2018-04-17,Homeless Concerns,125.0,0
2018-04-17,Illegal Postings,14.0,0
2018-04-17,Litter Receptacles,16.0,0
2018-04-17,MUNI Feedback,67.0,0
2018-04-17,Noise Report,22.0,0
2018-04-17,Parking Enforcement,104.0,0
2018-04-17,Rec and Park Requests,25.0,0
2018-04-17,Residential Building Request,5.0,0
2018-04-17,SFHA Requests,7.0,0
2018-04-17,Sewer Issues,27.0,0
2018-04-17,Sidewalk or Curb,23.0,0
2018-04-17,Sign Repair,21.0,0
2018-04-17,Street Defects,50.0,0
2018-04-17,Street and Sidewalk Cleaning,492.0,0
2018-04-17,Streetlights,22.0,0
2018-04-17,Temporary Sign Request,15.0,0
2018-04-17,Tree Maintenance,42.0,0
2018-04-18,311 External Request,1.0,0
2018-04-18,Abandoned Vehicle,120.0,0
2018-04-18,Blocked Street or SideWalk,40.0,1
2018-04-18,Blocked Street or SideWalk,40.0,1
2018-04-18,Catch Basin Maintenance,1.0,0
2018-04-18,Color Curb,4.0,0
2018-04-18,DPW Volunteer Programs,1.0,0
2018-04-18,Damaged Property,38.0,0
2018-04-18,Encampments,197.0,0
2018-04-18,Entertainment Commission,0.0,0
2018-04-18,General Request - 311CUSTOMERSERVICECENTER,4.0,0
2018-04-18,General Request - ADULT PROBATION,0.0,0
2018-04-18,General Request - AGING ADULT SERVICES,0.0,0
2018-04-18,General Request - AIRPORT SFO,0.0,0
2018-04-18,General Request - ANIMAL CARE CONTROL,0.0,0
2018-04-18,General Request - ART COMMISSION,0.0,0
2018-04-18,General Request - ASSESSOR RECORDER,1.0,0
2018-04-18,General Request - BOARD OF SUPERVISORS,0.0,0
2018-04-18,General Request - BUILDING INSPECTION,5.0,0
2018-04-18,General Request - CENTRAL SHOPS,0.0,0
2018-04-18,General Request - CHILDREN YOUTH FAMILIES,0.0,0
2018-04-18,General Request - CHILDSUPPORTSERVICES,0.0,0
2018-04-18,General Request - CITY ATTORNEY,0.0,0
2018-04-18,General Request - CITY HALL,0.0,0
2018-04-18,General Request - CITYADMINISTRATOR GSA,0.0,0
2018-04-18,General Request - CONTRACT ADMINISTRATION,1.0,0
2018-04-18,General Request - CONTROLLER,0.0,0
2018-04-18,General Request - COUNTY CLERK,15.0,0
2018-04-18,General Request - DISTRICT ATTORNEY,0.0,0
2018-04-18,General Request - DPH,4.0,0
2018-04-18,General Request - DTIS,0.0,0
2018-04-18,General Request - ECONOMICS AND WORKFORCE DEVELOPMENT,0.0,0
2018-04-18,General Request - ELECTIONS,0.0,0
2018-04-18,General Request - ENTERTAINMENT COMMISSION,0.0,0
2018-04-18,General Request - ENVIRONMENT,0.0,0
2018-04-18,General Request - ETHICS COMMISSION,0.0,0
2018-04-18,General Request - FILM COMMISSION,0.0,0
2018-04-18,General Request - FIRE DEPARTMENT,0.0,0
2018-04-18,General Request - HSH,0.0,0
2018-04-18,General Request - HUMAN RESOURCES,0.0,0
2018-04-18,General Request - HUMAN RIGHTS COMMISSION,0.0,0
2018-04-18,General Request - HUMAN SERVICES AGENCY,0.0,0
2018-04-18,General Request - LABOR STANDARDS ENFORCEMENT,0.0,0
2018-04-18,General Request - LIBRARY PUBLIC,0.0,0
2018-04-18,General Request - MEDICAL EXAMINER,0.0,0
2018-04-18,General Request - MOCD,0.0,0
2018-04-18,General Request - MOCJ,0.0,0
2018-04-18,General Request - MOD,0.0,0
2018-04-18,General Request - MOH,0.0,0
2018-04-18,General Request - MONS,0.0,0
2018-04-18,General Request - MTA,37.0,0
2018-04-18,General Request - OCC,0.0,0
2018-04-18,General Request - PLANNING,1.0,0
2018-04-18,General Request - PORT AUTHORITY,1.0,0
2018-04-18,General Request - PUBLIC WORKS,102.0,1
2018-04-18,General Request - PUC,10.0,0
2018-04-18,General Request - REAL ESTATE DEPARTMENT,0.0,0
2018-04-18,General Request - RENT BOARD,0.0,0
2018-04-18,General Request - RPD,3.0,0
2018-04-18,General Request - SFPD,0.0,0
2018-04-18,General Request - SHERIFF,0.0,0
2018-04-18,General Request - SHORT TERM RENTALS,0.0,0
2018-04-18,General Request - SMALL BUSINESS,0.0,0
2018-04-18,General Request - TT COLLECTOR,1.0,0
2018-04-18,Graffiti,393.0,0
2018-04-18,Homeless Concerns,162.0,0
2018-04-18,Illegal Postings,15.0,0
2018-04-18,Litter Receptacles,27.0,0
2018-04-18,MUNI Feedback,65.0,0
2018-04-18,Noise Report,14.0,0
2018-04-18,Parking Enforcement,107.0,0
2018-04-18,Rec and Park Requests,24.0,0
2018-04-18,Residential Building Request,7.0,0
2018-04-18,SFHA Requests,6.0,0
2018-04-18,Sewer Issues,24.0,0
2018-04-18,Sidewalk or Curb,50.0,1
2018-04-18,Sign Repair,20.0,0
2018-04-18,Street Defects,36.0,0
2018-04-18,Street and Sidewalk Cleaning,470.0,0
2018-04-18,Streetlights,27.0,0
2018-04-18,Temporary Sign Request,24.0,0
2018-04-18,Tree Maintenance,54.0,0
2018-04-19,311 External Request,3.0,0
2018-04-19,Abandoned Vehicle,119.0,0
2018-04-19,Blocked Street or SideWalk,31.0,1
2018-04-19,Blocked Street or SideWalk,31.0,1
2018-04-19,Catch Basin Maintenance,1.0,0
2018-04-19,Color Curb,5.0,0
2018-04-19,DPW Volunteer Programs,1.0,0
2018-04-19,Damaged Property,33.0,0
2018-04-19,Encampments,190.0,0
2018-04-19,Entertainment Commission,0.0,0
2018-04-19,General Request - 311CUSTOMERSERVICECENTER,6.0,0
2018-04-19,General Request - ADULT PROBATION,0.0,0
2018-04-19,General Request - AGING ADULT SERVICES,0.0,0
2018-04-19,General Request - AIRPORT SFO,0.0,0
2018-04-19,General Request - ANIMAL CARE CONTROL,2.0,0
2018-04-19,General Request - ART COMMISSION,0.0,0
2018-04-19,General Request - ASSESSOR RECORDER,1.0,0
2018-04-19,General Request - BOARD OF SUPERVISORS,0.0,0
2018-04-19,General Request - BUILDING INSPECTION,5.0,0
2018-04-19,General Request - CENTRAL SHOPS,1.0,0
2018-04-19,General Request - CHILDREN YOUTH FAMILIES,0.0,0
2018-04-19,General Request - CHILDSUPPORTSERVICES,0.0,0
2018-04-19,General Request - CITY ATTORNEY,0.0,0
2018-04-19,General Request - CITY HALL,0.0,0
2018-04-19,General Request - CITYADMINISTRATOR GSA,1.0,0
2018-04-19,General Request - CONTRACT ADMINISTRATION,0.0,0
2018-04-19,General Request - CONTROLLER,0.0,0
2018-04-19,General Request - COUNTY CLERK,11.0,0
2018-04-19,General Request - DISTRICT ATTORNEY,0.0,0
2018-04-19,General Request - DPH,9.0,0
2018-04-19,General Request - DTIS,0.0,0
2018-04-19,General Request - ECONOMICS AND WORKFORCE DEVELOPMENT,0.0,0
2018-04-19,General Request - ELECTIONS,0.0,0
2018-04-19,General Request - ENTERTAINMENT COMMISSION,0.0,0
2018-04-19,General Request - ENVIRONMENT,0.0,0
2018-04-19,General Request - ETHICS COMMISSION,0.0,0
2018-04-19,General Request - FILM COMMISSION,0.0,0
2018-04-19,General Request - FIRE DEPARTMENT,0.0,0
2018-04-19,General Request - HSH,0.0,0
2018-04-19,General Request - HUMAN RESOURCES,0.0,0
2018-04-19,General Request - HUMAN RIGHTS COMMISSION,0.0,0
2018-04-19,General Request - HUMAN SERVICES AGENCY,0.0,0
2018-04-19,General Request - LABOR STANDARDS ENFORCEMENT,0.0,0
2018-04-19,General Request - LIBRARY PUBLIC,0.0,0
2018-04-19,General Request - MEDICAL EXAMINER,0.0,0
2018-04-19,General Request - MOCD,0.0,0
2018-04-19,General Request - MOCJ,0.0,0
2018-04-19,General Request - MOD,0.0,0
2018-04-19,General Request - MOH,0.0,0
2018-04-19,General Request - MONS,0.0,0
2018-04-19,General Request - MTA,22.0,0
2018-04-19,General Request - OCC,0.0,0
2018-04-19,General Request - PLANNING,0.0,0
2018-04-19,General Request - PORT AUTHORITY,0.0,0
2018-04-19,General Request - PUBLIC WORKS,114.0,1
2018-04-19,General Request - PUC,10.0,0
2018-04-19,General Request - REAL ESTATE DEPARTMENT,0.0,0
2018-04-19,General Request - RENT BOARD,0.0,0
2018-04-19,General Request - RPD,1.0,0
2018-04-19,General Request - SFPD,0.0,0
2018-04-19,General Request - SHERIFF,0.0,0
2018-04-19,General Request - SHORT TERM RENTALS,0.0,0
2018-04-19,General Request - SMALL BUSINESS,0.0,0
2018-04-19,General Request - TT COLLECTOR,2.0,0
2018-04-19,Graffiti,305.0,0
2018-04-19,Homeless Concerns,139.0,0
2018-04-19,Illegal Postings,15.0,0
2018-04-19,Litter Receptacles,24.0,0
2018-04-19,MUNI Feedback,82.0,0
2018-04-19,Noise Report,13.0,0
2018-04-19,Parking Enforcement,123.0,0
2018-04-19,Rec and Park Requests,19.0,0
2018-04-19,Residential Building Request,21.0,1
2018-04-19,SFHA Requests,2.0,0
2018-04-19,Sewer Issues,22.0,0
2018-04-19,Sidewalk or Curb,21.0,0
2018-04-19,Sign Repair,21.0,0
2018-04-19,Street Defects,36.0,0
2018-04-19,Street and Sidewalk Cleaning,494.0,0
2018-04-19,Streetlights,23.0,0
2018-04-19,Temporary Sign Request,20.0,0
2018-04-19,Tree Maintenance,35.0,0
2018-04-20,311 External Request,5.0,0
2018-04-20,Abandoned Vehicle,93.0,0
2018-04-20,Blocked Street or SideWalk,38.0,1
2018-04-20,Blocked Street or SideWalk,38.0,1
2018-04-20,Catch Basin Maintenance,0.0,0
2018-04-20,Color Curb,4.0,0
2018-04-20,DPW Volunteer Programs,4.0,0
2018-04-20,Damaged Property,40.0,0
2018-04-20,Encampments,171.0,0
2018-04-20,Entertainment Commission,0.0,0
2018-04-20,General Request - 311CUSTOMERSERVICECENTER,7.0,0
2018-04-20,General Request - ADULT PROBATION,0.0,0
2018-04-20,General Request - AGING ADULT SERVICES,0.0,0
2018-04-20,General Request - AIRPORT SFO,0.0,0
2018-04-20,General Request - ANIMAL CARE CONTROL,0.0,0
2018-04-20,General Request - ART COMMISSION,0.0,0
2018-04-20,General Request - ASSESSOR RECORDER,2.0,0
2018-04-20,General Request - BOARD OF SUPERVISORS,1.0,0
2018-04-20,General Request - BUILDING INSPECTION,5.0,0
2018-04-20,General Request - CENTRAL SHOPS,0.0,0
2018-04-20,General Request - CHILDREN YOUTH FAMILIES,0.0,0
2018-04-20,General Request - CHILDSUPPORTSERVICES,0.0,0
2018-04-20,General Request - CITY ATTORNEY,0.0,0
2018-04-20,General Request - CITY HALL,0.0,0
2018-04-20,General Request - CITYADMINISTRATOR GSA,0.0,0
2018-04-20,General Request - CONTRACT ADMINISTRATION,0.0,0
2018-04-20,General Request - CONTROLLER,0.0,0
2018-04-20,General Request - COUNTY CLERK,9.0,0
2018-04-20,General Request - DISTRICT ATTORNEY,0.0,0
2018-04-20,General Request - DPH,10.0,0
2018-04-20,General Request - DTIS,0.0,0
2018-04-20,General Request - ECONOMICS AND WORKFORCE DEVELOPMENT,0.0,0
2018-04-20,General Request - ELECTIONS,0.0,0
2018-04-20,General Request - ENTERTAINMENT COMMISSION,0.0,0
2018-04-20,General Request - ENVIRONMENT,0.0,0
2018-04-20,General Request - ETHICS COMMISSION,1.0,0
2018-04-20,General Request - FILM COMMISSION,0.0,0
2018-04-20,General Request - FIRE DEPARTMENT,0.0,0
2018-04-20,General Request - HSH,0.0,0
2018-04-20,General Request - HUMAN RESOURCES,0.0,0
2018-04-20,General Request - HUMAN RIGHTS COMMISSION,0.0,0
2018-04-20,General Request - HUMAN SERVICES AGENCY,1.0,0
2018-04-20,General Request - LABOR STANDARDS ENFORCEMENT,0.0,0
2018-04-20,General Request - LIBRARY PUBLIC,0.0,0
2018-04-20,General Request - MEDICAL EXAMINER,0.0,0
2018-04-20,General Request - MOCD,0.0,0
2018-04-20,General Request - MOCJ,0.0,0
2018-04-20,General Request - MOD,0.0,0
2018-04-20,General Request - MOH,0.0,0
2018-04-20,General Request - MONS,0.0,0
2018-04-20,General Request - MTA,27.0,0
2018-04-20,General Request - OCC,0.0,0
2018-04-20,General Request - PLANNING,0.0,0
2018-04-20,General Request - PORT AUTHORITY,0.0,0
2018-04-20,General Request - PUBLIC WORKS,93.0,1
2018-04-20,General Request - PUC,5.0,0
2018-04-20,General Request - REAL ESTATE DEPARTMENT,0.0,0
2018-04-20,General Request - RENT BOARD,0.0,0
2018-04-20,General Request - RPD,1.0,0
2018-04-20,General Request - SFPD,0.0,0
2018-04-20,General Request - SHERIFF,0.0,0
2018-04-20,General Request - SHORT TERM RENTALS,0.0,0
2018-04-20,General Request - SMALL BUSINESS,0.0,0
2018-04-20,General Request - TT COLLECTOR,3.0,0
2018-04-20,Graffiti,194.0,0
2018-04-20,Homeless Concerns,112.0,0
2018-04-20,Illegal Postings,23.0,0
2018-04-20,Litter Receptacles,33.0,0
2018-04-20,MUNI Feedback,55.0,0
2018-04-20,Noise Report,21.0,0
2018-04-20,Parking Enforcement,181.0,0
2018-04-20,Rec and Park Requests,24.0,0
2018-04-20,Residential Building Request,10.0,0
2018-04-20,SFHA Requests,8.0,0
2018-04-20,Sewer Issues,25.0,0
2018-04-20,Sidewalk or Curb,34.0,0
2018-04-20,Sign Repair,12.0,0
2018-04-20,Street Defects,34.0,0
2018-04-20,Street and Sidewalk Cleaning,382.0,0
2018-04-20,Streetlights,10.0,0
2018-04-20,Temporary Sign Request,29.0,0
2018-04-20,Tree Maintenance,27.0,0
2018-04-21,311 External Request,2.0,0
2018-04-21,Abandoned Vehicle,50.0,0
2018-04-21,Blocked Street or SideWalk,17.0,0
2018-04-21,Catch Basin Maintenance,0.0,0
2018-04-21,Color Curb,2.0,0
2018-04-21,DPW Volunteer Programs,1.0,0
2018-04-21,Damaged Property,35.0,0
2018-04-21,Encampments,137.0,0
2018-04-21,Entertainment Commission,0.0,0
2018-04-21,General Request - 311CUSTOMERSERVICECENTER,3.0,0
2018-04-21,General Request - ADULT PROBATION,0.0,0
2018-04-21,General Request - AGING ADULT SERVICES,0.0,0
2018-04-21,General Request - AIRPORT SFO,0.0,0
2018-04-21,General Request - ANIMAL CARE CONTROL,4.0,0
2018-04-21,General Request - ART COMMISSION,0.0,0
2018-04-21,General Request - ASSESSOR RECORDER,1.0,0
2018-04-21,General Request - BOARD OF SUPERVISORS,0.0,0
2018-04-21,General Request - BUILDING INSPECTION,1.0,0
2018-04-21,General Request - CENTRAL SHOPS,0.0,0
2018-04-21,General Request - CHILDREN YOUTH FAMILIES,0.0,0
2018-04-21,General Request - CHILDSUPPORTSERVICES,0.0,0
2018-04-21,General Request - CITY ATTORNEY,0.0,0
2018-04-21,General Request - CITY HALL,0.0,0
2018-04-21,General Request - CITYADMINISTRATOR GSA,0.0,0
2018-04-21,General Request - CONTRACT ADMINISTRATION,0.0,0
2018-04-21,General Request - CONTROLLER,0.0,0
2018-04-21,General Request - COUNTY CLERK,3.0,0
2018-04-21,General Request - DISTRICT ATTORNEY,0.0,0
2018-04-21,General Request - DPH,3.0,0
2018-04-21,General Request - DTIS,0.0,0
2018-04-21,General Request - ECONOMICS AND WORKFORCE DEVELOPMENT,0.0,0
2018-04-21,General Request - ELECTIONS,0.0,0
2018-04-21,General Request - ENTERTAINMENT COMMISSION,0.0,0
2018-04-21,General Request - ENVIRONMENT,0.0,0
2018-04-21,General Request - FILM COMMISSION,0.0,0
2018-04-21,General Request - FIRE DEPARTMENT,0.0,0
2018-04-21,General Request - HSH,0.0,0
2018-04-21,General Request - HUMAN RESOURCES,0.0,0
2018-04-21,General Request - HUMAN RIGHTS COMMISSION,0.0,0
2018-04-21,General Request - HUMAN SERVICES AGENCY,0.0,0
2018-04-21,General Request - LABOR STANDARDS ENFORCEMENT,0.0,0
2018-04-21,General Request - LIBRARY PUBLIC,0.0,0
2018-04-21,General Request - MEDICAL EXAMINER,0.0,0
2018-04-21,General Request - MOCD,0.0,0
2018-04-21,General Request - MOCJ,0.0,0
2018-04-21,General Request - MOD,0.0,0
2018-04-21,General Request - MOH,0.0,0
